granularity,record_id,repo_url,commit,batch_ids,source_entry_ids,ghsa,cve
entries,entry-00339,https://github.com/NVIDIA/NeMo,ffee9a91f4b78ebb441825975a827d80167a21d8,"[""mixed-03""]","[""entry-00339""]","[""GHSA-M4JW-WGMF-889X""]","[""CVE-2026-24157""]"
entries,entry-00342,https://github.com/NVIDIA/NeMo,ffee9a91f4b78ebb441825975a827d80167a21d8,"[""mixed-03""]","[""entry-00342""]","[""GHSA-M4JW-WGMF-889X""]","[""CVE-2026-24157""]"
entries,entry-00343,https://github.com/NVIDIA/NeMo,ffee9a91f4b78ebb441825975a827d80167a21d8,"[""mixed-03""]","[""entry-00343""]","[""GHSA-M4JW-WGMF-889X""]","[""CVE-2026-24157""]"
entries,entry-00344,https://github.com/NVIDIA/NeMo,ffee9a91f4b78ebb441825975a827d80167a21d8,"[""mixed-03""]","[""entry-00344""]","[""GHSA-M4JW-WGMF-889X""]","[""CVE-2026-24157""]"
entries,entry-00345,https://github.com/NVIDIA/NeMo,ffee9a91f4b78ebb441825975a827d80167a21d8,"[""mixed-03""]","[""entry-00345""]","[""GHSA-M4JW-WGMF-889X""]","[""CVE-2026-24157""]"
entries,entry-00346,https://github.com/NVIDIA/NeMo,ffee9a91f4b78ebb441825975a827d80167a21d8,"[""mixed-03""]","[""entry-00346""]","[""GHSA-M4JW-WGMF-889X""]","[""CVE-2026-24157""]"
entries,entry-00347,https://github.com/NVIDIA/NeMo,ffee9a91f4b78ebb441825975a827d80167a21d8,"[""mixed-03""]","[""entry-00347""]","[""GHSA-M4JW-WGMF-889X""]","[""CVE-2026-24157""]"
entries,entry-00357,https://github.com/n8n-io/n8n,6d2e489e54d1d463dcd40e8b9c46fcd36c09f5e1,"[""mixed-01""]","[""entry-00357""]","[""GHSA-FXCW-H3QJ-8M8P""]","[""CVE-2026-33722""]"
entries,entry-00359,https://github.com/n8n-io/n8n,732f2a3d3ddba59fb6e51bf2534fd33792a2cde3,"[""mixed-01""]","[""entry-00359""]","[""GHSA-MXRG-77HM-89HV""]","[""CVE-2026-33696""]"
entries,entry-00360,https://github.com/n8n-io/n8n,732f2a3d3ddba59fb6e51bf2534fd33792a2cde3,"[""mixed-01""]","[""entry-00360""]","[""GHSA-MXRG-77HM-89HV""]","[""CVE-2026-33696""]"
entries,entry-00361,https://github.com/n8n-io/n8n,732f2a3d3ddba59fb6e51bf2534fd33792a2cde3,"[""mixed-01""]","[""entry-00361""]","[""GHSA-MXRG-77HM-89HV""]","[""CVE-2026-33696""]"
entries,entry-00372,https://github.com/langflow-ai/langflow,73c1f203b0205d00928a0af7fa0e0fc93170f03e,"[""mixed-03""]","[""entry-00372""]","[""GHSA-8C4J-F57C-35CF""]","[""CVE-2026-34046""]"
entries,entry-00373,https://github.com/langflow-ai/langflow,73c1f203b0205d00928a0af7fa0e0fc93170f03e,"[""mixed-03""]","[""entry-00373""]","[""GHSA-8C4J-F57C-35CF""]","[""CVE-2026-34046""]"
entries,entry-00374,https://github.com/langflow-ai/langflow,73c1f203b0205d00928a0af7fa0e0fc93170f03e,"[""mixed-03""]","[""entry-00374""]","[""GHSA-8C4J-F57C-35CF""]","[""CVE-2026-34046""]"
entries,entry-00395,https://github.com/PrefectHQ/fastmcp,c861862aededc7294cea5634d77e6926444ca101,"[""mixed-05""]","[""entry-00395""]","[""GHSA-VV7Q-7JX5-F767""]","[""CVE-2026-32871""]"
entries,entry-00401,https://github.com/open-webui/open-webui,e4e69a10ec08a725bf2ab3db499ef664f2bd7570,"[""mixed-05""]","[""entry-00401""]","[""GHSA-7429-HXCV-268M""]","[""CVE-2026-34222""]"
entries,entry-00413,https://github.com/mlflow/mlflow,083eac9cd0be4a8934fac7010f9248c7888c6da4,"[""mixed-04""]","[""entry-00413""]","[""GHSA-7QHF-V65M-G5F3""]","[""CVE-2026-0545""]"
entries,entry-00414,https://github.com/mlflow/mlflow,083eac9cd0be4a8934fac7010f9248c7888c6da4,"[""mixed-04""]","[""entry-00414""]","[""GHSA-7QHF-V65M-G5F3""]","[""CVE-2026-0545""]"
entries,entry-00415,https://github.com/mlflow/mlflow,083eac9cd0be4a8934fac7010f9248c7888c6da4,"[""mixed-04""]","[""entry-00415""]","[""GHSA-7QHF-V65M-G5F3""]","[""CVE-2026-0545""]"
entries,entry-00416,https://github.com/mlflow/mlflow,083eac9cd0be4a8934fac7010f9248c7888c6da4,"[""mixed-04""]","[""entry-00416""]","[""GHSA-7QHF-V65M-G5F3""]","[""CVE-2026-0545""]"
entries,entry-00419,https://github.com/BerriAI/litellm,24f847b84c947e13b765edaf172f646fd1b06297,"[""mixed-05""]","[""entry-00419""]","[""GHSA-JJHC-V7C2-5HH6""]","[""CVE-2026-35030""]"
entries,entry-00431,https://github.com/google/adk-python,d1121317ef4e1ac559f4ae13855ac1af28eef8f6,"[""mixed-04""]","[""entry-00431""]","[""GHSA-RG7C-G689-FR3X""]","[""CVE-2026-4810""]"
entries,entry-00432,https://github.com/google/adk-python,d1121317ef4e1ac559f4ae13855ac1af28eef8f6,"[""mixed-04""]","[""entry-00432""]","[""GHSA-RG7C-G689-FR3X""]","[""CVE-2026-4810""]"
entries,entry-00435,https://github.com/google/adk-python,d1121317ef4e1ac559f4ae13855ac1af28eef8f6,"[""mixed-04""]","[""entry-00435""]","[""GHSA-RG7C-G689-FR3X""]","[""CVE-2026-4810""]"
entries,entry-00437,https://github.com/paperclipai/paperclip,50cd76d8a3f2fc06d1a5af63840abd3d7a1bcd02,"[""mixed-03""]","[""entry-00437""]","[""GHSA-265W-RF2W-CJH4""]",[]
entries,entry-00446,https://github.com/paperclipai/paperclip,50cd76d8a3f2fc06d1a5af63840abd3d7a1bcd02,"[""mixed-03""]","[""entry-00446""]","[""GHSA-VR7G-88FQ-VHQ3""]",[]
entries,entry-00462,https://github.com/onnx/onnx,bca0315ff3e56bb5847509ca32fadb8d87f680e1,"[""mixed-05""]","[""entry-00462""]","[""GHSA-Q56X-G2FJ-4RJ6""]",[]
entries,entry-00463,https://github.com/onnx/onnx,bca0315ff3e56bb5847509ca32fadb8d87f680e1,"[""mixed-05""]","[""entry-00463""]","[""GHSA-Q56X-G2FJ-4RJ6""]",[]
entries,entry-00464,https://github.com/apache/airflow,df4cb30b116c8628afc465876e08d58f2bcb897b,"[""mixed-04""]","[""entry-00464""]","[""GHSA-Q2HG-643C-GW8H""]",[]
entries,entry-00465,https://github.com/FlowiseAI/Flowise,4b1b8ba376db92ba2974b70c9faee05444157dd9,"[""mixed-02""]","[""entry-00465""]","[""GHSA-48M6-CH88-55MJ""]",[]
entries,entry-00466,https://github.com/FlowiseAI/Flowise,4b1b8ba376db92ba2974b70c9faee05444157dd9,"[""mixed-02""]","[""entry-00466""]","[""GHSA-48M6-CH88-55MJ""]",[]
entries,entry-00469,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,"[""mixed-02""]","[""entry-00469""]","[""GHSA-2X8M-83VC-6WV4""]",[]
entries,entry-00471,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,"[""mixed-02""]","[""entry-00471""]","[""GHSA-2X8M-83VC-6WV4""]",[]
entries,entry-00474,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,"[""mixed-02""]","[""entry-00474""]","[""GHSA-2X8M-83VC-6WV4""]",[]
entries,entry-00475,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,"[""mixed-02""]","[""entry-00475""]","[""GHSA-2X8M-83VC-6WV4""]",[]
entries,entry-00477,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,"[""mixed-02""]","[""entry-00477""]","[""GHSA-6F7G-V4PP-R667""]","[""CVE-2026-41273""]"
entries,entry-00478,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,"[""mixed-02""]","[""entry-00478""]","[""GHSA-6F7G-V4PP-R667""]","[""CVE-2026-41273""]"
entries,entry-00481,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,"[""mixed-02""]","[""entry-00481""]","[""GHSA-2X8M-83VC-6WV4""]",[]
entries,entry-00483,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,"[""mixed-03""]","[""entry-00483""]","[""GHSA-3XX2-MQJM-HG9X""]",[]
entries,entry-00484,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,"[""mixed-03""]","[""entry-00484""]","[""GHSA-3XX2-MQJM-HG9X""]",[]
entries,entry-00485,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,"[""mixed-03""]","[""entry-00485""]","[""GHSA-3XX2-MQJM-HG9X""]",[]
entries,entry-00486,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,"[""mixed-03""]","[""entry-00486""]","[""GHSA-3XX2-MQJM-HG9X""]",[]
entries,entry-00487,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,"[""mixed-03""]","[""entry-00487""]","[""GHSA-3XX2-MQJM-HG9X""]",[]
entries,entry-00488,https://github.com/paperclipai/paperclip,a07237779bd5391a4683a754ed95249d57a49b2c,"[""mixed-03""]","[""entry-00488""]","[""GHSA-3XX2-MQJM-HG9X""]",[]
entries,entry-00501,https://github.com/openclaw/openclaw,1f14c8d96b8662e155d5c10ea650da868e1a9e63,"[""openclaw-01""]","[""entry-00501""]","[""GHSA-XH72-V6V9-MWHC""]",[]
entries,entry-00502,https://github.com/openclaw/openclaw,1f14c8d96b8662e155d5c10ea650da868e1a9e63,"[""openclaw-01""]","[""entry-00502""]","[""GHSA-XH72-V6V9-MWHC""]",[]
entries,entry-00503,https://github.com/openclaw/openclaw,1f14c8d96b8662e155d5c10ea650da868e1a9e63,"[""openclaw-01""]","[""entry-00503""]","[""GHSA-XH72-V6V9-MWHC""]",[]
entries,entry-00504,https://github.com/openclaw/openclaw,1f14c8d96b8662e155d5c10ea650da868e1a9e63,"[""openclaw-01""]","[""entry-00504""]","[""GHSA-XH72-V6V9-MWHC""]",[]
entries,entry-00506,https://github.com/czlonkowski/n8n-mcp,ff486ea04f0b20460141e5ef2be3d518e1772b80,"[""mixed-04""]","[""entry-00506""]","[""GHSA-75HX-XJ24-MQRW""]",[]
entries,entry-00507,https://github.com/czlonkowski/n8n-mcp,ff486ea04f0b20460141e5ef2be3d518e1772b80,"[""mixed-04""]","[""entry-00507""]","[""GHSA-75HX-XJ24-MQRW""]",[]
entry_points,entry-point-00001,https://github.com/BerriAI/litellm,24f847b84c947e13b765edaf172f646fd1b06297,"[""mixed-05""]","[""entry-00419""]","[""GHSA-JJHC-V7C2-5HH6""]","[""CVE-2026-35030""]"
entry_points,entry-point-00002,https://github.com/FlowiseAI/Flowise,1ae1638ed972bcc913611ae9268a972d0ae127ec,"[""mixed-02""]","[""entry-00065""]","[""GHSA-FJH6-8679-9PCH""]",[]
entry_points,entry-point-00003,https://github.com/FlowiseAI/Flowise,4b1b8ba376db92ba2974b70c9faee05444157dd9,"[""mixed-02""]","[""entry-00465"",""entry-00466""]","[""GHSA-48M6-CH88-55MJ""]",[]
entry_points,entry-point-00004,https://github.com/FlowiseAI/Flowise,55b6913c03f0dba37cc207975f0c0d0786e0f3c7,"[""mixed-02""]","[""entry-00261""]","[""GHSA-WVHQ-WP8G-C7VQ""]","[""CVE-2026-30820""]"
entry_points,entry-point-00005,https://github.com/FlowiseAI/Flowise,55b6913c03f0dba37cc207975f0c0d0786e0f3c7,"[""mixed-02""]","[""entry-00262""]","[""GHSA-J8G8-J7FC-43V6""]","[""CVE-2026-30821""]"
entry_points,entry-point-00006,https://github.com/FlowiseAI/Flowise,55b6913c03f0dba37cc207975f0c0d0786e0f3c7,"[""mixed-02""]","[""entry-00278""]","[""GHSA-FVCW-9W9R-PXC7""]","[""CVE-2026-31829""]"
entry_points,entry-point-00007,https://github.com/FlowiseAI/Flowise,55b6913c03f0dba37cc207975f0c0d0786e0f3c7,"[""mixed-02""]","[""entry-00263""]","[""GHSA-J8G8-J7FC-43V6""]","[""CVE-2026-30821""]"
entry_points,entry-point-00008,https://github.com/FlowiseAI/Flowise,af81d87063b63829459ffdad3d05008dfbd2a238,"[""mixed-02""]","[""entry-00269""]","[""GHSA-CWC3-P92J-G7QM""]","[""CVE-2026-30823""]"
entry_points,entry-point-00009,https://github.com/FlowiseAI/Flowise,af81d87063b63829459ffdad3d05008dfbd2a238,"[""mixed-02""]","[""entry-00270""]","[""GHSA-CWC3-P92J-G7QM""]","[""CVE-2026-30823""]"
entry_points,entry-point-00010,https://github.com/FlowiseAI/Flowise,c045ceb872c01a583e817480de4fc1a0a4cbf57f,"[""mixed-02""]","[""entry-00268""]","[""GHSA-MQ4R-H2GH-QV7X""]","[""CVE-2026-30822""]"
entry_points,entry-point-00011,https://github.com/FlowiseAI/Flowise,e135b2943362da036a6942d931b9de76094874af,"[""mixed-02""]","[""entry-00266""]","[""GHSA-5F53-522J-J454""]","[""CVE-2026-30824""]"
entry_points,entry-point-00012,https://github.com/FlowiseAI/Flowise,e135b2943362da036a6942d931b9de76094874af,"[""mixed-02""]","[""entry-00267""]","[""GHSA-5F53-522J-J454""]","[""CVE-2026-30824""]"
entry_points,entry-point-00013,https://github.com/FlowiseAI/Flowise,e135b2943362da036a6942d931b9de76094874af,"[""mixed-02""]","[""entry-00264""]","[""GHSA-5F53-522J-J454""]","[""CVE-2026-30824""]"
entry_points,entry-point-00014,https://github.com/FlowiseAI/Flowise,e135b2943362da036a6942d931b9de76094874af,"[""mixed-02""]","[""entry-00265""]","[""GHSA-5F53-522J-J454""]","[""CVE-2026-30824""]"
entry_points,entry-point-00015,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,"[""mixed-02""]","[""entry-00469""]","[""GHSA-2X8M-83VC-6WV4""]",[]
entry_points,entry-point-00016,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,"[""mixed-02""]","[""entry-00474""]","[""GHSA-2X8M-83VC-6WV4""]",[]
entry_points,entry-point-00017,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,"[""mixed-02""]","[""entry-00475""]","[""GHSA-2X8M-83VC-6WV4""]",[]
entry_points,entry-point-00018,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,"[""mixed-02""]","[""entry-00471"",""entry-00481""]","[""GHSA-2X8M-83VC-6WV4""]",[]
entry_points,entry-point-00019,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,"[""mixed-02""]","[""entry-00478""]","[""GHSA-6F7G-V4PP-R667""]","[""CVE-2026-41273""]"
entry_points,entry-point-00020,https://github.com/FlowiseAI/Flowise,f0c1294173a55f26e0b972c39c0c16917f5ca9e7,"[""mixed-02""]","[""entry-00477""]","[""GHSA-6F7G-V4PP-R667""]","[""CVE-2026-41273""]"
entry_points,entry-point-00021,https://github.com/NVIDIA/NeMo,4d313cf5f097529420f27278b28a569e15190b1b,"[""mixed-03""]","[""entry-00156""]","[""GHSA-9379-MWVR-7WXX""]",[]
entry_points,entry-point-00022,https://github.com/NVIDIA/NeMo,4d313cf5f097529420f27278b28a569e15190b1b,"[""mixed-03""]","[""entry-00157""]","[""GHSA-9379-MWVR-7WXX""]",[]
entry_points,entry-point-00023,https://github.com/NVIDIA/NeMo,4d313cf5f097529420f27278b28a569e15190b1b,"[""mixed-03""]","[""entry-00151""]","[""GHSA-9379-MWVR-7WXX""]",[]
entry_points,entry-point-00024,https://github.com/NVIDIA/NeMo,4d313cf5f097529420f27278b28a569e15190b1b,"[""mixed-03""]","[""entry-00154""]","[""GHSA-9379-MWVR-7WXX""]",[]
entry_points,entry-point-00025,https://github.com/NVIDIA/NeMo,4d313cf5f097529420f27278b28a569e15190b1b,"[""mixed-03""]","[""entry-00155""]","[""GHSA-9379-MWVR-7WXX""]",[]
entry_points,entry-point-00026,https://github.com/NVIDIA/NeMo,d282d04322a8e3c9e30d743e15b1e409b05da0fd,"[""mixed-03""]","[""entry-00336""]","[""GHSA-V7V2-M736-CF3C""]","[""CVE-2026-24159""]"
entry_points,entry-point-00027,https://github.com/NVIDIA/NeMo,d282d04322a8e3c9e30d743e15b1e409b05da0fd,"[""mixed-03""]","[""entry-00335""]","[""GHSA-V7V2-M736-CF3C""]","[""CVE-2026-24159""]"
entry_points,entry-point-00028,https://github.com/NVIDIA/NeMo,d282d04322a8e3c9e30d743e15b1e409b05da0fd,"[""mixed-03""]","[""entry-00337""]","[""GHSA-V7V2-M736-CF3C""]","[""CVE-2026-24159""]"
entry_points,entry-point-00029,https://github.com/NVIDIA/NeMo,ffee9a91f4b78ebb441825975a827d80167a21d8,"[""mixed-03""]","[""entry-00343""]","[""GHSA-M4JW-WGMF-889X""]","[""CVE-2026-24157""]"
entry_points,entry-point-00030,https://github.com/NVIDIA/NeMo,ffee9a91f4b78ebb441825975a827d80167a21d8,"[""mixed-03""]","[""entry-00346""]","[""GHSA-M4JW-WGMF-889X""]","[""CVE-2026-24157""]"
entry_points,entry-point-00031,https://github.com/NVIDIA/NeMo,ffee9a91f4b78ebb441825975a827d80167a21d8,"[""mixed-03""]","[""entry-00347""]","[""GHSA-M4JW-WGMF-889X""]","[""CVE-2026-24157""]"
entry_points,entry-point-00032,https://github.com/NVIDIA/NeMo,ffee9a91f4b78ebb441825975a827d80167a21d8,"[""mixed-03""]","[""entry-00339""]","[""GHSA-M4JW-WGMF-889X""]","[""CVE-2026-24157""]"
entry_points,entry-point-00033,https://github.com/NVIDIA/NeMo,ffee9a91f4b78ebb441825975a827d80167a21d8,"[""mixed-03""]","[""entry-00345""]","[""GHSA-M4JW-WGMF-889X""]","[""CVE-2026-24157""]"
entry_points,entry-point-00034,https://github.com/NVIDIA/NeMo,ffee9a91f4b78ebb441825975a827d80167a21d8,"[""mixed-03""]","[""entry-00342""]","[""GHSA-M4JW-WGMF-889X""]","[""CVE-2026-24157""]"
entry_points,entry-point-00035,https://github.com/NVIDIA/NeMo,ffee9a91f4b78ebb441825975a827d80167a21d8,"[""mixed-03""]","[""entry-00344""]","[""GHSA-M4JW-WGMF-889X""]","[""CVE-2026-24157""]"
entry_points,entry-point-00036,https://github.com/PrefectHQ/fastmcp,c861862aededc7294cea5634d77e6926444ca101,"[""mixed-05""]","[""entry-00395""]","[""GHSA-VV7Q-7JX5-F767""]","[""CVE-2026-32871""]"
entry_points,entry-point-00037,https://github.com/Significant-Gravitas/AutoGPT,f0c25036082a5e53650ae7230bcfcf9309bbb5d5,"[""mixed-05""]","[""entry-00098""]","[""GHSA-R277-3XC5-C79V""]","[""CVE-2026-24780""]"
entry_points,entry-point-00038,https://github.com/Significant-Gravitas/AutoGPT,f0c25036082a5e53650ae7230bcfcf9309bbb5d5,"[""mixed-05""]","[""entry-00097""]","[""GHSA-R277-3XC5-C79V""]","[""CVE-2026-24780""]"
entry_points,entry-point-00039,https://github.com/Tencent/WeKnora,10b6c98078dc5206c8fd00d3eebe5535a7571eb4,"[""mixed-04""]","[""entry-00271""]","[""GHSA-CCJ6-79J6-CQ5Q""]","[""CVE-2026-30855""]"
entry_points,entry-point-00040,https://github.com/Tencent/WeKnora,10b6c98078dc5206c8fd00d3eebe5535a7571eb4,"[""mixed-04""]","[""entry-00272""]","[""GHSA-CCJ6-79J6-CQ5Q""]","[""CVE-2026-30855""]"
entry_points,entry-point-00041,https://github.com/Tencent/WeKnora,10b6c98078dc5206c8fd00d3eebe5535a7571eb4,"[""mixed-04""]","[""entry-00273""]","[""GHSA-CCJ6-79J6-CQ5Q""]","[""CVE-2026-30855""]"
entry_points,entry-point-00042,https://github.com/Tencent/WeKnora,10b6c98078dc5206c8fd00d3eebe5535a7571eb4,"[""mixed-04""]","[""entry-00274""]","[""GHSA-CCJ6-79J6-CQ5Q""]","[""CVE-2026-30855""]"
entry_points,entry-point-00043,https://github.com/Tencent/WeKnora,a5d1233b969f66219cf183ec43349089169f1f88,"[""mixed-04""]","[""entry-00276""]","[""GHSA-H6GW-8F77-MMMP""]","[""CVE-2026-30858""]"
entry_points,entry-point-00044,https://github.com/apache/airflow,19c1a16dc8b44ba470198c300b25defc7848576f,"[""mixed-04""]","[""entry-00313""]","[""GHSA-4M3H-WP5W-5HQH""]","[""CVE-2026-26929""]"
entry_points,entry-point-00045,https://github.com/apache/airflow,dba47277f309255c7d40b1001578411d5cb29e2b,"[""mixed-04""]","[""entry-00314"",""entry-00315""]","[""GHSA-8X34-9Q3V-H7G8""]","[""CVE-2026-30911""]"
entry_points,entry-point-00046,https://github.com/apache/airflow,dba47277f309255c7d40b1001578411d5cb29e2b,"[""mixed-04""]","[""entry-00316""]","[""GHSA-8X34-9Q3V-H7G8""]","[""CVE-2026-30911""]"
entry_points,entry-point-00047,https://github.com/apache/airflow,df4cb30b116c8628afc465876e08d58f2bcb897b,"[""mixed-04""]","[""entry-00464""]","[""GHSA-Q2HG-643C-GW8H""]",[]
entry_points,entry-point-00048,https://github.com/aquasecurity/trivy,1885610c6a34811c8296416ae69f568002ef11ec,"[""mixed-04""]","[""entry-00333""]","[""GHSA-69FQ-XP46-6X23""]","[""CVE-2026-33634""]"
entry_points,entry-point-00049,https://github.com/aquasecurity/trivy,1885610c6a34811c8296416ae69f568002ef11ec,"[""mixed-04""]","[""entry-00332""]","[""GHSA-69FQ-XP46-6X23""]","[""CVE-2026-33634""]"
entry_points,entry-point-00050,https://github.com/aquasecurity/trivy,1885610c6a34811c8296416ae69f568002ef11ec,"[""mixed-04""]","[""entry-00334""]","[""GHSA-69FQ-XP46-6X23""]","[""CVE-2026-33634""]"
entry_points,entry-point-00051,https://github.com/czlonkowski/n8n-mcp,ff486ea04f0b20460141e5ef2be3d518e1772b80,"[""mixed-04""]","[""entry-00507""]","[""GHSA-75HX-XJ24-MQRW""]",[]
entry_points,entry-point-00052,https://github.com/czlonkowski/n8n-mcp,ff486ea04f0b20460141e5ef2be3d518e1772b80,"[""mixed-04""]","[""entry-00506""]","[""GHSA-75HX-XJ24-MQRW""]",[]
entry_points,entry-point-00053,https://github.com/google/adk-python,d1121317ef4e1ac559f4ae13855ac1af28eef8f6,"[""mixed-04""]","[""entry-00431""]","[""GHSA-RG7C-G689-FR3X""]","[""CVE-2026-4810""]"
entry_points,entry-point-00054,https://github.com/google/adk-python,d1121317ef4e1ac559f4ae13855ac1af28eef8f6,"[""mixed-04""]","[""entry-00432""]","[""GHSA-RG7C-G689-FR3X""]","[""CVE-2026-4810""]"
entry_points,entry-point-00055,https://github.com/google/adk-python,d1121317ef4e1ac559f4ae13855ac1af28eef8f6,"[""mixed-04""]","[""entry-00435""]","[""GHSA-RG7C-G689-FR3X""]","[""CVE-2026-4810""]"
entry_points,entry-point-00056,https://github.com/jlowin/fastmcp,6bade1cbd973cbbbca26a84ed7c4cc58ecfda5b3,"[""mixed-05""]","[""entry-00311""]","[""GHSA-5H2M-4Q8J-PQPJ""]","[""CVE-2025-69196""]"
entry_points,entry-point-00057,https://github.com/langchain-ai/langchain,b7d1831f9d3560ed4fb45134861eef3f4544eff3,"[""mixed-04""]","[""entry-00066""]","[""GHSA-6QV9-48XG-FC7F""]","[""CVE-2025-65106""]"
entry_points,entry-point-00058,https://github.com/langchain-ai/langchain,b7d1831f9d3560ed4fb45134861eef3f4544eff3,"[""mixed-04""]","[""entry-00067""]","[""GHSA-6QV9-48XG-FC7F""]","[""CVE-2025-65106""]"
entry_points,entry-point-00059,https://github.com/langchain-ai/langchain,b7d1831f9d3560ed4fb45134861eef3f4544eff3,"[""mixed-04""]","[""entry-00068""]","[""GHSA-6QV9-48XG-FC7F""]","[""CVE-2025-65106""]"
entry_points,entry-point-00060,https://github.com/langflow-ai/langflow,73c1f203b0205d00928a0af7fa0e0fc93170f03e,"[""mixed-03""]","[""entry-00372""]","[""GHSA-8C4J-F57C-35CF""]","[""CVE-2026-34046""]"
entry_points,entry-point-00061,https://github.com/langflow-ai/langflow,73c1f203b0205d00928a0af7fa0e0fc93170f03e,"[""mixed-03""]","[""entry-00373""]","[""GHSA-8C4J-F57C-35CF""]","[""CVE-2026-34046""]"
entry_points,entry-point-00062,https://github.com/langflow-ai/langflow,73c1f203b0205d00928a0af7fa0e0fc93170f03e,"[""mixed-03""]","[""entry-00374""]","[""GHSA-8C4J-F57C-35CF""]","[""CVE-2026-34046""]"
entry_points,entry-point-00063,https://github.com/langflow-ai/langflow,908c141d972118286d682124ce53ced16a4140ea,"[""mixed-03""]","[""entry-00072""]","[""GHSA-C5CP-VX83-JHQX""]","[""CVE-2026-21445""]"
entry_points,entry-point-00064,https://github.com/langflow-ai/langflow,908c141d972118286d682124ce53ced16a4140ea,"[""mixed-03""]","[""entry-00071""]","[""GHSA-C5CP-VX83-JHQX""]","[""CVE-2026-21445""]"
entry_points,entry-point-00065,https://github.com/langflow-ai/langflow,922a49acac1449bebcc50b2e4ac253e7a1235c92,"[""mixed-03""]","[""entry-00324""]","[""GHSA-7GRX-3XCX-2XV5""]","[""CVE-2026-33484""]"
entry_points,entry-point-00066,https://github.com/langflow-ai/langflow,e8bbae8eeb8729abd650f07bfc55957cbdbc1636,"[""mixed-03""]","[""entry-00321""]","[""GHSA-G2J9-7RJ2-GM6C""]","[""CVE-2026-33309""]"
entry_points,entry-point-00067,https://github.com/milvus-io/milvus,2fad5b34f7d3cf44cf0436ae7f1f31fabf17b6a0,"[""mixed-04""]","[""entry-00058""]","[""GHSA-MHJQ-8C7M-3F7P""]","[""CVE-2025-64513""]"
entry_points,entry-point-00068,https://github.com/milvus-io/milvus,5519df6efc738abadf46b23cf63b51a2145146d5,"[""mixed-04""]","[""entry-00117""]","[""GHSA-7PPG-37FH-VCR6""]","[""CVE-2026-26190""]"
entry_points,entry-point-00069,https://github.com/milvus-io/milvus,5519df6efc738abadf46b23cf63b51a2145146d5,"[""mixed-04""]","[""entry-00120""]","[""GHSA-7PPG-37FH-VCR6""]","[""CVE-2026-26190""]"
entry_points,entry-point-00070,https://github.com/milvus-io/milvus,5519df6efc738abadf46b23cf63b51a2145146d5,"[""mixed-04""]","[""entry-00118""]","[""GHSA-7PPG-37FH-VCR6""]","[""CVE-2026-26190""]"
entry_points,entry-point-00071,https://github.com/milvus-io/milvus,5519df6efc738abadf46b23cf63b51a2145146d5,"[""mixed-04""]","[""entry-00119""]","[""GHSA-7PPG-37FH-VCR6""]","[""CVE-2026-26190""]"
entry_points,entry-point-00072,https://github.com/mlflow/mlflow,083eac9cd0be4a8934fac7010f9248c7888c6da4,"[""mixed-04""]","[""entry-00416""]","[""GHSA-7QHF-V65M-G5F3""]","[""CVE-2026-0545""]"
entry_points,entry-point-00073,https://github.com/mlflow/mlflow,083eac9cd0be4a8934fac7010f9248c7888c6da4,"[""mixed-04""]","[""entry-00414""]","[""GHSA-7QHF-V65M-G5F3""]","[""CVE-2026-0545""]"
entry_points,entry-point-00074,https://github.com/mlflow/mlflow,083eac9cd0be4a8934fac7010f9248c7888c6da4,"[""mixed-04""]","[""entry-00413""]","[""GHSA-7QHF-V65M-G5F3""]","[""CVE-2026-0545""]"
entry_points,entry-point-00075,https://github.com/mlflow/mlflow,083eac9cd0be4a8934fac7010f9248c7888c6da4,"[""mixed-04""]","[""entry-00415""]","[""GHSA-7QHF-V65M-G5F3""]","[""CVE-2026-0545""]"
